date,band,label,supply,cost_basis,profit_percent,supply_percent,supply_usd,realized_cap_usd,realized_cap_percent,utxo_count
2025-11-23,range_1w_1m,1w-1m,1029680.49244912,104716.5259639,78.33405876,5.16056872,89407946039.29471,107824564022.0659,9.58192056,7687498
2025-11-23,range_3m_6m,3-6m,1688321.81991346,112841.09870706,78.33405876,8.46155757,146598277114.8259,190512089130.14252,16.93001702,18600233
2025-11-23,range_1m_3m,1-3m,1933187.7681201,113458.7352276,78.33405876,9.68878054,167860174999.33087,219337039128.36395,19.49157044,18602744
2025-11-22,range_10y_inf,>10y,3370032.20068889,96.44523745,77.46721413,16.89035547,285546854166.78894,325023555.8220409,0.02906855,13019656
2025-11-22,range_7y_10y,7-10y,1633988.07569518,5771.89942654,77.46721413,8.189429,138449761597.3601,9431214837.071356,0.84348264,23114423
2025-11-22,range_5y_7y,5-7y,1083154.35750514,8617.27283813,77.46721413,5.4286906,91776962635.37718,9333836624.425865,0.8347736,50902671
2025-11-22,range_2y_3y,2-3y,1069462.11020925,26161.67233733,77.46721413,5.36006606,90616802165.39238,27978917304.48063,2.50230023,27023118
2025-11-22,range_3y_5y,3-5y,2517409.84534039,38453.735469,77.46721413,12.61707444,213303143465.07092,96803812259.7841,8.65766889,19557072
2025-11-22,range_18m_2y,1.5-2y,823509.3452066,56743.27971552,77.46721413,4.12736875,69776930574.32158,46728621123.40307,4.17918386,47400481
2025-11-22,range_12m_18m,1-1.5y,1321806.32378298,67554.9532366,77.46721413,6.62479684,111998228829.04309,89294564390.99756,7.98607776,80070849
2025-11-22,range_0d_1d,<1d,762957.39777346,84586.84534674,77.46721413,3.8238868,64646291733.638855,64536159411.614235,5.77180471,730125
2025-11-22,range_1d_1w,1d-1w,699939.12649037,89211.03108142,77.46721413,3.50804383,59306678326.90724,62442291168.43579,5.58453917,2319218
2025-11-22,range_6m_12m,6-12m,2012279.23536031,95668.52911912,77.46721413,10.08539669,170502823458.135,192511794623.8687,17.21733201,31712015
2025-11-22,range_1w_1m,1w-1m,1043947.52425298,105123.26467898,77.46721413,5.23218881,88454920817.8813,109743171903.01143,9.81490319,7776678
2025-11-22,range_3m_6m,3-6m,1697328.78505912,112806.60081396,77.46721413,8.50688801,143816695567.86304,191469890706.2096,17.12414912,18551079
2025-11-22,range_1m_3m,1-3m,1916591.09260629,113497.66422662,77.46721413,9.6058147,162395052814.61188,217528612288.36353,19.45471625,18517030
2025-11-21,range_10y_inf,>10y,3369273.91229602,96.392705,77.67267809,16.8869332,286858960373.4068,324773426.2864,0.0291207,13012379
2025-11-21,range_7y_10y,7-10y,1632709.03698735,5771.25146231,77.67267809,8.18320183,139008352877.81378,9422774417.245958,0.84488993,23060124
2025-11-21,range_5y_7y,5-7y,1083779.53405317,8592.69348504,77.67267809,5.4319456,92272661263.27132,9312585341.47348,0.83500986,50941505
2025-11-21,range_2y_3y,2-3y,1071366.79833047,26083.57313965,77.67267809,5.36973248,91215844703.53453,27945074243.64489,2.50568577,26849920
2025-11-21,range_3y_5y,3-5y,2585736.16678964,38940.5897082,77.67267809,12.95981124,220148794046.76483,100690091164.605,9.02834348,19591484
2025-11-21,range_18m_2y,1.5-2y,1001040.75892395,56662.28260933,77.67267809,5.01725561,85228307009.5196,56721254385.60823,5.08589238,46871851
2025-11-21,range_12m_18m,1-1.5y,1400254.64419769,67346.97866281,77.67267809,7.01813128,119217256283.82014,94302919645.27617,8.45563987,80510701
2025-11-21,range_0d_1d,<1d,323476.25569734,84176.14257308,77.67267809,1.6212757,27540670432.338734,27228983418.5853,2.44147773,535252
2025-11-21,range_1d_1w,1d-1w,514716.68607473,91881.2938445,77.67267809,2.57978025,43822822749.85003,47292835079.900566,4.2404963,2420862
2025-11-21,range_6m_12m,6-12m,2206597.29555594,95651.29693389,77.67267809,11.05955233,187869025387.31168,211063893130.74716,18.92497366,31895582
2025-11-21,range_1w_1m,1w-1m,1070817.46812245,105522.13289245,77.67267809,5.36697922,91169074896.01035,112994943174.77132,10.13165393,7616999
2025-11-21,range_3m_6m,3-6m,1784665.68803247,112778.90717386,77.67267809,8.94481454,151945896121.64072,201272645966.9905,18.04704474,18315846
2025-11-21,range_1m_3m,1-3m,1907524.29990974,113599.46294231,77.67267809,9.56058672,162406041124.22284,216693736019.14713,19.42977165,18672920
2025-11-20,range_10y_inf,>10y,3368947.03155621,96.37950736,78.0037137,16.88569422,291818885639.0103,324697455.2204207,0.0290328,13003416
2025-11-20,range_7y_10y,7-10y,1635426.5791884,5779.77026761,78.0037137,8.19701612,141660987071.8933,9452389917.258371,0.84518466,23018128
2025-11-20,range_5y_7y,5-7y,1083107.71500503,8575.53053391,78.0037137,5.42870681,93819013317.57672,9288223281.541065,0.83050572,50953843
2025-11-20,range_2y_3y,2-3y,1075640.16273284,26013.00476809,78.0037137,5.39127826,93172172401.97025,27980632681.91327,2.50188596,26699114
2025-11-20,range_3y_5y,3-5y,2584475.07496981,38969.9398215,78.0037137,12.95379697,223867763213.57074,100716838141.74948,9.00558775,19623680
2025-11-20,range_18m_2y,1.5-2y,1005692.64653212,56612.74246053,78.0037137,5.04069027,87113304144.40614,56935018792.56839,5.09084,46376694
2025-11-20,range_12m_18m,1-1.5y,1383033.80913337,66896.09824808,78.0037137,6.93198373,119798673354.60713,92519565576.20198,8.2726293,80995332
2025-11-20,range_0d_1d,<1d,233943.29876985,88868.61266127,78.0037137,1.17256074,20264216715.27329,20790216403.076458,1.85895548,452608
2025-11-20,range_1d_1w,1d-1w,599154.05894346,93364.06160426,78.0037137,3.0030547,51898847969.18428,55939456469.64,5.00182187,2682659
2025-11-20,range_6m_12m,6-12m,2238377.37559526,95673.16284295,78.0037137,11.21910067,193888709222.01758,214152643159.29813,19.14844087,31997411
2025-11-20,range_1w_1m,1w-1m,1046134.1536149,106522.30588682,78.0037137,5.24338948,90616355816.01628,111436622310.01546,9.96409637,7673321
2025-11-20,range_3m_6m,3-6m,1780950.55495298,112737.31793344,78.0037137,8.92640526,154266303820.30225,200779588937.47482,17.95269034,18237456
2025-11-20,range_1m_3m,1-3m,1916604.20897673,113777.13011474,78.0037137,9.60632278,166016651266.92996,218065726463.19928,19.49832889,18655012
2025-11-19,range_10y_inf,>10y,3368780.13328506,96.36658713,79.42327217,16.88520416,308358254533.5824,324637844.2273877,0.02901275,12995519
2025-11-19,range_7y_10y,7-10y,1635682.21202455,5779.3479038,79.42327217,8.19846562,149720697675.71262,9453176563.352406,0.84482653,22981079
2025-11-19,range_5y_7y,5-7y,1082856.14272633,8554.99039859,79.42327217,5.42755725,99118261468.86276,9263823904.072882,0.82790416,50958593
2025-11-19,range_2y_3y,2-3y,1078427.59144335,25922.27380196,79.42327217,5.4053602,98712898016.89995,27955295300.979927,2.49835332,26554098
2025-11-19,range_3y_5y,3-5y,2587662.11190753,38992.43045381,79.42327217,12.97003702,236859320163.5847,100899234936.5197,9.01732341,19640735
2025-11-19,range_18m_2y,1.5-2y,1008173.02226188,56480.61913943,79.42327217,5.05322599,92282209319.89624,56942236497.01716,5.08890442,45974299
2025-11-19,range_12m_18m,1-1.5y,1372855.62816115,66558.79866485,79.42327217,6.88111027,125663103104.79248,91375621350.68869,8.16620196,81163878
2025-11-19,range_0d_1d,<1d,241666.62864108,90722.0940988,79.42327217,1.21129614,22120737132.853764,21924502624.1156,1.95938384,445066
2025-11-19,range_1d_1w,1d-1w,593498.01096659,94908.9806435,79.42327217,2.97476674,54325305745.71774,56328291234.78351,5.03403638,2969978
2025-11-19,range_6m_12m,6-12m,2266620.28523503,95604.77103478,79.42327217,11.3608917,207473045788.80997,216699713392.6769,19.36636488,32292554
2025-11-19,range_1w_1m,1w-1m,1053328.3977266,107241.7296852,79.42327217,5.2795565,96415465932.14407,112960759298.74376,10.09525692,7568985
2025-11-19,range_3m_6m,3-6m,1758920.46990294,112692.5471619,79.42327217,8.81616789,161001200584.07034,198217228008.57153,17.71459271,18187955
2025-11-19,range_1m_3m,1-3m,1902606.66068887,113846.07997211,79.42327217,9.53636053,174153386609.37885,216604310048.2615,19.35783872,18686032
2025-11-18,range_10y_inf,>10y,3368131.57487904,96.32061317,79.78024015,16.88231569,312826118894.3054,324420498.5197482,0.0289677,12979114
2025-11-18,range_7y_10y,7-10y,1634647.67327997,5778.52589603,79.78024015,8.19345606,151823192183.3826,9445853910.937532,0.84342597,22964759
2025-11-18,range_5y_7y,5-7y,1081095.77405298,8507.85006966,79.78024015,5.41885011,100410268313.87201,9197800756.581669,0.82127716,50964927
2025-11-18,range_2y_3y,2-3y,1073958.24686109,25799.52335508,79.78024015,5.38307419,99747347379.72717,27707610872.269104,2.47402923,26379167
2025-11-18,range_3y_5y,3-5y,2589890.97775342,38985.76834586,79.78024015,12.98148725,240544505141.27454,100968889699.72728,9.01557286,19644884
2025-11-18,range_18m_2y,1.5-2y,1011944.02849829,56235.63834048,79.78024015,5.0722361,93987576178.56934,56907318407.44169,5.08128867,45584640
2025-11-18,range_12m_18m,1-1.5y,1367698.31805403,66333.17285694,79.78024015,6.85540759,127029407000.07452,90723768947.62349,8.10077987,81179034
2025-11-18,range_0d_1d,<1d,312708.68462254,92115.38639992,79.78024015,1.56741107,29043830972.822285,28805281314.614643,2.57204088,394692
2025-11-18,range_6m_12m,6-12m,2266375.2039378,95350.78114768,79.78024015,11.35990706,210496930789.1761,216100646069.1916,19.29575659,32712767
2025-11-18,range_1d_1w,1d-1w,513377.37954343,97074.68274634,79.78024015,2.57323647,47681585353.88201,49835946248.326256,4.4498816,3317347
2025-11-18,range_1w_1m,1w-1m,1029245.37509364,107457.13295354,79.78024015,5.15895682,95594494728.73402,110599757113.25323,9.8755188,7540868
2025-11-18,range_3m_6m,3-6m,1767895.75430226,112609.79311617,79.78024015,8.86134451,164199038883.43735,199082375142.93298,17.77618495,18162764
2025-11-18,range_1m_3m,1-3m,1933680.17909247,113896.30831465,79.78024015,9.69231709,179596803794.71722,220239033859.84946,19.66527572,18727059
2025-11-17,range_10y_inf,>10y,3368054.928601,96.31115295,79.49527222,16.88228321,310480769688.0452,324381253.3734445,0.02897874,12968254
2025-11-17,range_7y_10y,7-10y,1633899.49105325,5778.84460322,79.49527222,8.18987651,150619387845.26743,9442051256.068861,0.84350987,22944001
2025-11-17,range_5y_7y,5-7y,1081380.74617172,8485.72088068,79.49527222,5.42039141,99686000826.80037,9176295177.753206,0.81976843,50979682
2025-11-17,range_2y_3y,2-3y,1078357.3646771,25726.16069295,79.49527222,5.4052368,99407293432.35175,27741994848.11349,2.47834352,26125161
2025-11-17,range_3y_5y,3-5y,2591002.04693762,39028.12496563,79.49527222,12.9873269,238848928194.48245,101121951674.08041,9.03377479,19647043
2025-11-17,range_18m_2y,1.5-2y,1016333.79841256,56086.10544063,79.49527222,5.09434537,93689713107.5526,57002204580.6457,5.09231745,45441174
2025-11-17,range_12m_18m,1-1.5y,1395441.10868139,65825.38442727,79.49527222,6.99461039,128637340738.88777,91855447424.57188,8.20594749,81168458
2025-11-17,range_0d_1d,<1d,267119.01966501,93033.24769215,79.49527222,1.33892678,24624099244.82957,24850949919.77799,2.22007073,633408
2025-11-17,range_6m_12m,6-12m,2284719.5353089,95092.80367771,79.49527222,11.45209418,210614581674.49487,217260386229.7652,19.4090538,33021326
2025-11-17,range_1d_1w,1d-1w,459509.6796253,99099.89509457,79.49527222,2.3032797,42359439508.43791,45537361045.8067,4.06810052,3439368
2025-11-17,range_1w_1m,1w-1m,1022429.84797985,107565.60399208,79.49527222,5.12490165,94251671330.27519,109978284137.47815,9.82495921,7565297
2025-11-17,range_3m_6m,3-6m,1782107.4573331,112568.11541064,79.49527222,8.93276489,164281790751.38077,200608477931.241,17.92144812,18146204
2025-11-17,range_1m_3m,1-3m,1969878.52052416,113954.59557571,79.49527222,9.87396221,181591278114.43835,224476710139.60608,20.05372732,18704958
2025-11-16,range_10y_inf,>10y,3367852.83240522,96.28792346,80.48970135,16.88159811,317695770472.6704,324283555.7413088,0.028956,12960906
2025-11-16,range_7y_10y,7-10y,1633714.5935243,5778.70277127,80.48970135,8.18910878,154111311375.64478,9440751049.063227,0.84298575,22902370
2025-11-16,range_5y_7y,5-7y,1080345.40320589,8464.62269231,80.48970135,5.41530697,101910974834.07097,9144716215.512306,0.81655214,51003743
2025-11-16,range_2y_3y,2-3y,1154145.44826601,25145.49769874,80.48970135,5.78523486,108872669226.02817,29021561713.389965,2.59140007,25875245
2025-11-16,range_3y_5y,3-5y,2525885.5470912,39650.66013969,80.48970135,12.66117814,238271443243.50604,100153029379.4718,8.94288769,19650335
2025-11-16,range_18m_2y,1.5-2y,1018737.61431642,56048.90350079,80.48970135,5.10649361,96099398458.15799,57099126237.4459,5.09850851,45351447
2025-11-16,range_12m_18m,1-1.5y,1401315.04378368,65755.23246357,80.48970135,7.02418976,132188633133.31223,92143796458.68762,8.22772539,81180977
2025-11-16,range_0d_1d,<1d,125670.42898338,94414.18265948,80.48970135,0.62993182,11854723394.487728,11865070836.932486,1.05945868,971348
2025-11-16,range_6m_12m,6-12m,2283651.23738763,94964.059892,80.48970135,11.44696171,215421033951.3545,216864792879.71243,19.36434173,33232071
2025-11-16,range_1d_1w,1d-1w,556291.12820027,99901.35714872,80.48970135,2.78844823,52475968332.167175,55574238677.00137,4.9623479,3072547
2025-11-16,range_1w_1m,1w-1m,1021526.93640452,107595.54790307,80.48970135,5.12047529,96362520356.28514,109911750420.18706,9.81426569,7761703
2025-11-16,range_3m_6m,3-6m,1780489.3366393,112478.78016296,80.48970135,8.92482745,167956843654.0094,200267268678.33926,17.88231172,18127028
2025-11-16,range_1m_3m,1-3m,2000220.49476314,114041.34848673,80.48970135,10.02624527,188684489145.32114,228107842493.58713,20.36825874,18485328
2025-11-15,range_10y_inf,>10y,3367395.23394981,96.2549442,81.43485173,16.87972477,321972570748.6757,324128440.3399386,0.02893807,12952647
2025-11-15,range_7y_10y,7-10y,1634214.41745647,5780.60865626,81.43485173,8.19181821,156254962838.39297,9446754007.729408,0.8434027,22852421
2025-11-15,range_5y_7y,5-7y,1078507.03363992,8441.11869283,81.43485173,5.40622666,103121153908.70367,9103805882.008974,0.81278441,51036112
2025-11-15,range_2y_3y,2-3y,1163119.71799918,25013.72317232,81.43485173,5.83036423,111211372492.62154,29093954642.30031,2.59749748,25734980
2025-11-15,range_3y_5y,3-5y,2517289.68329842,39736.22224652,81.43485173,12.61840505,240689961926.45688,100027582314.4264,8.93042546,19650135
2025-11-15,range_18m_2y,1.5-2y,1019616.23787337,55906.04214724,81.43485173,5.11102507,97490326640.42645,57002708368.55719,5.08918067,45066678
2025-11-15,range_12m_18m,1-1.5y,1399033.30360367,65615.91799055,81.43485173,7.01292705,133768185208.22318,91798854515.30551,8.1957677,81334206
2025-11-15,range_6m_12m,6-12m,2268659.42660626,94827.72430547,81.43485173,11.37209744,216917248196.27194,215131810649.21658,19.20688829,33214597
2025-11-15,range_0d_1d,<1d,125633.77316063,95725.75359587,81.43485173,0.62976377,12012438726.991121,12026387612.8939,1.07371143,754804
2025-11-15,range_1d_1w,1d-1w,537101.18466341,100251.02087572,81.43485173,2.69232435,51354782306.1434,53844942076.065834,4.80725647,2916356
2025-11-15,range_1w_1m,1w-1m,1066518.87231892,107588.38813055,81.43485173,5.34613367,101974909155.44232,114745046383.60367,10.2443952,7721773
2025-11-15,range_3m_6m,3-6m,1794220.18135265,112364.25515407,81.43485173,8.99387828,171553870022.4573,201606214260.0884,17.99932806,18180442
2025-11-15,range_1m_3m,1-3m,1978040.10404825,114216.16086795,81.43485173,9.91531146,189129761461.75943,225924146727.23172,20.17042406,18499985
2025-11-14,range_10y_inf,>10y,3366990.05454186,96.22350431,80.58742861,16.87807181,317285854335.24396,323983582.0136061,0.02892861,12939121
2025-11-14,range_7y_10y,7-10y,1634752.1746298,5779.23668694,80.58742861,8.19469738,154049679966.87186,9447619741.673279,0.84358126,22808794
2025-11-14,range_5y_7y,5-7y,1077652.86972811,8431.92524242,80.58742861,5.40206601,101551832915.95308,9086688434.830875,0.81135358,51067915
2025-11-14,range_2y_3y,2-3y,1176986.12576319,24880.32491099,80.58742861,5.90000446,110912429916.37408,29283797224.711697,2.61476046,25544592
2025-11-14,range_3y_5y,3-5y,2504781.4389412,39861.25767965,80.58742861,12.5559863,236036253717.31546,99843738368.85094,8.9150822,19642774
2025-11-14,range_18m_2y,1.5-2y,1019806.72941421,55833.3351013,80.58742861,5.11209446,96100744034.73286,56939210861.9395,5.08412198,44751484
2025-11-14,range_12m_18m,1-1.5y,1390095.77401876,65409.00213287,80.58742861,6.96828203,130994662331.24005,90924777447.68112,8.11870507,81567586
2025-11-14,range_6m_12m,6-12m,2264943.86245573,94712.47352144,80.58742861,11.35372678,213435334461.7814,214518435600.38055,19.15442588,33155164
2025-11-14,range_0d_1d,<1d,313883.81317994,96273.86773873,80.58742861,1.57343902,29578612414.509346,30218808715.41503,2.69824796,710449
2025-11-14,range_1d_1w,1d-1w,351278.81447614,102600.35531737,80.58742861,1.76089295,33102503112.709465,36041331180.71692,3.21814302,2642291
2025-11-14,range_1w_1m,1w-1m,1105574.68929968,107820.13819998,80.58742861,5.5420327,104183025237.24005,119203215790.69017,10.64369668,7882025
2025-11-14,range_3m_6m,3-6m,1802020.09994414,112240.11297476,80.58742861,9.03317924,169812051024.2659,202258939600.5226,18.05977121,18317055
2025-11-14,range_1m_3m,1-3m,1940135.8485782,114348.34561217,80.58742861,9.72552685,182827287954.7689,221851324547.77686,19.80918209,18523124
2025-11-13,range_10y_inf,>10y,3366731.532952,96.20558087,84.46970118,16.8771566,338089595908.09406,323898362.7451136,0.0288875,12928157
2025-11-13,range_7y_10y,7-10y,1634615.52135479,5778.89356589,84.46970118,8.19419721,164149263364.45093,9446269119.067032,0.84248363,22779477
2025-11-13,range_5y_7y,5-7y,1076890.11174934,8418.27161695,84.46970118,5.39836422,108142077607.09723,9065553462.318188,0.80852877,51077707
2025-11-13,range_2y_3y,2-3y,1180760.34703236,24797.21884766,84.46970118,5.91905743,118572801153.06508,29279572731.996464,2.61135485,25421950
2025-11-13,range_3y_5y,3-5y,2502031.75165505,39900.85297869,84.46970118,12.54248558,251255823515.14954,99833201070.79823,8.9038155,19644574
2025-11-13,range_18m_2y,1.5-2y,1027261.75333527,55705.59251085,84.46970118,5.14958122,103158362250.65387,57224224633.27505,5.10365222,44673012
2025-11-13,range_12m_18m,1-1.5y,1365021.2872252,64865.07055977,84.46970118,6.84274282,137076416960.17996,88542202111.45142,7.8968061,81574623
2025-11-13,range_6m_12m,6-12m,2308253.76311997,94621.98082609,84.46970118,11.57109198,231796498885.762,218411543315.69287,19.47945236,33005503
2025-11-13,range_0d_1d,<1d,261867.27636154,100124.66220505,84.46970118,1.31271977,26296899761.709778,26219372588.25668,2.33842503,730590
2025-11-13,range_1d_1w,1d-1w,395487.62282823,103414.21297519,84.46970118,1.9825479,39715150816.14181,40899041256.209145,3.64765943,2460624
2025-11-13,range_1w_1m,1w-1m,1126741.69313112,108601.35057895,84.46970118,5.64826622,113148209174.10321,122365669627.65543,10.91341692,7916402
2025-11-13,range_3m_6m,3-6m,1820663.3206884,112155.36500863,84.46970118,9.12683999,182832316848.41495,204197159289.62537,18.21171526,18534247
2025-11-13,range_1m_3m,1-3m,1882126.31353769,114462.545281,84.46970118,9.43494907,189004474685.27646,215432968387.87167,19.21380244,18499253
2025-11-12,range_10y_inf,>10y,3366434.11963307,96.18543627,84.83839425,16.87606224,341738522808.8494,323801934.4794442,0.02886959,12920253
2025-11-12,range_7y_10y,7-10y,1631231.33626343,5776.49312254,84.83839425,8.17742471,165592008458.76965,9422796595.197954,0.84011945,22743392
2025-11-12,range_5y_7y,5-7y,1080524.80628803,8399.17551201,84.83839425,5.41671194,109687859033.29582,9075517493.098572,0.80915668,51095306
2025-11-12,range_2y_3y,2-3y,1190053.59075468,24721.4016446,84.83839425,5.9657839,120806509711.88435,29419792795.64998,2.62301536,25326463
2025-11-12,range_3y_5y,3-5y,2499834.18119193,39972.99263594,84.83839425,12.5317638,253766926661.47122,99925853315.86575,8.90920781,19629177
2025-11-12,range_18m_2y,1.5-2y,1027411.35402179,55607.5785793,84.83839425,5.15045218,104296126394.6302,57131857602.0324,5.09377278,44421070
2025-11-12,range_12m_18m,1-1.5y,1351931.19246072,64550.78685692,84.83839425,6.77728247,137239272248.43181,87268222249.75276,7.78067639,81707616
2025-11-12,range_6m_12m,6-12m,2340755.84314401,94577.92328975,84.83839425,11.73429805,237618327186.9304,221383826572.91022,19.73818038,33217491
2025-11-12,range_0d_1d,<1d,212297.2005805,102902.4932786,84.83839425,1.06425394,21551032678.67954,21845911255.800106,1.94774182,596402
2025-11-12,range_1d_1w,1d-1w,423070.71847317,103197.30396355,84.83839425,2.1208696,42947390989.03216,43659757532.35509,3.89262478,2397792
2025-11-12,range_1w_1m,1w-1m,1325590.55860293,109726.55805261,84.83839425,6.64523587,134565342213.11269,145452489382.53253,12.9682801,8078615
2025-11-12,range_3m_6m,3-6m,1831316.64682384,112151.52814071,84.83839425,9.18045998,185903369393.44232,205384960450.80704,18.3117505,18413356
2025-11-12,range_1m_3m,1-3m,1667531.99673286,114724.76494548,84.83839425,8.3594013,169277015693.4161,191307216364.2514,17.05660437,18354499
2025-11-11,range_10y_inf,>10y,3366221.41821764,96.16976885,85.70254733,16.87536872,346648621135.53186,323728735.6841463,0.02887457,12905436
2025-11-11,range_7y_10y,7-10y,1628474.48121693,5776.09401352,85.70254733,8.16378482,167697950709.12103,9406221702.13527,0.83897599,22711774
2025-11-11,range_5y_7y,5-7y,1082558.81269689,8381.05544368,85.70254733,5.42702837,111480343416.68275,9072985430.25388,0.80925341,51118586
2025-11-11,range_2y_3y,2-3y,1196114.82522343,24638.45825979,85.70254733,5.99630155,123174177622.28201,29470425195.183075,2.62857713,25267161
2025-11-11,range_3y_5y,3-5y,2494190.60013124,40035.66183249,85.70254733,12.50374851,256848146620.87643,99856571412.6263,8.90658,19611003
2025-11-11,range_18m_2y,1.5-2y,1028178.14785333,55491.02747852,85.70254733,5.15441,105880301071.7455,57054661855.33871,5.08891806,44217914
2025-11-11,range_12m_18m,1-1.5y,1331912.13613542,64084.4182327,85.70254733,6.67707367,137158388621.23625,85354814381.30823,7.61311421,81809305
2025-11-11,range_6m_12m,6-12m,2369222.89424635,94399.68199491,85.70254733,11.87726681,243979152710.6645,223653887791.91867,19.94852432,33263577
2025-11-11,range_1d_1w,1d-1w,518558.79484997,102776.57953355,85.70254733,2.59961238,53400435942.69091,53295699221.72194,4.75364217,2279995
2025-11-11,range_0d_1d,<1d,166550.79122334,103942.9439058,85.70254733,0.83494389,17151159996.234648,17311779549.59395,1.54410218,666486
2025-11-11,range_1w_1m,1w-1m,1260636.40302841,110371.40422951,85.70254733,6.31975782,129818516541.44553,139138210025.08746,12.41025584,8193096
2025-11-11,range_3m_6m,3-6m,1808800.99521976,111870.06749797,85.70254733,9.06778846,186267714746.31744,202350689425.6367,18.04841262,18392386
2025-11-11,range_1m_3m,1-3m,1696122.61992825,114888.73068494,85.70254733,8.502915,174664258355.95456,194865374889.56946,17.3807695,18299426
2025-11-10,range_10y_inf,>10y,3366003.38398279,96.15250547,88.05605223,16.87468015,357673692002.4129,323649658.7961324,0.02887888,12893406
2025-11-10,range_7y_10y,7-10y,1628560.50685318,5775.58495175,88.05605223,8.16441177,173051890532.04944,9405889556.396217,0.83927648,22677621
2025-11-10,range_5y_7y,5-7y,1080886.5777593,8363.31376247,88.05605223,5.41877509,114855705357.48418,9039793591.444351,0.80661017,51139344
2025-11-10,range_2y_3y,2-3y,1202131.53779853,24576.30762609,88.05605223,6.02660868,127739273062.81544,29543954479.958775,2.63617238,25088078
2025-11-10,range_3y_5y,3-5y,2490413.55257333,40076.94049234,88.05605223,12.48511286,264632951410.6937,99808155747.79407,8.90576457,19604520
2025-11-10,range_18m_2y,1.5-2y,1021311.37807438,55361.41867436,88.05605223,5.12010859,108525206189.09854,56541246798.46421,5.04510908,44129033
2025-11-10,range_12m_18m,1-1.5y,1328607.65145673,63786.37988472,88.05605223,6.66066745,141178706527.88782,84747072373.56398,7.56188178,81941781
2025-11-10,range_6m_12m,6-12m,2389681.51913465,94259.9780138,88.05605223,11.98011609,253929100524.99078,225251327453.6263,20.09891152,33332521
2025-11-10,range_1d_1w,1d-1w,572966.06889379,102453.07346764,88.05605223,2.87243299,60883744273.26439,58702134750.8419,5.23792257,2214088
2025-11-10,range_0d_1d,<1d,174586.21431676,105763.72600524,88.05605223,0.87524764,18551643811.335915,18464888535.29028,1.64760033,617495
2025-11-10,range_1w_1m,1w-1m,1167451.40350373,111034.58993869,88.05605223,5.85274784,124054139610.0726,129627487861.38692,11.56650857,8338913
2025-11-10,range_3m_6m,3-6m,1805939.08641884,111637.83366287,88.05605223,9.05365829,191900252876.92752,201611127334.90686,17.98952421,18289361
2025-11-10,range_1m_3m,1-3m,1718525.91420495,115009.80640236,88.05605223,8.61543256,182611672780.971,197647332690.14206,17.63583947,18269261
2025-11-09,range_10y_inf,>10y,3365078.33930434,96.08634637,86.91616329,16.87041267,351932065698.315,323338082.8725586,0.02887443,12886475
2025-11-09,range_7y_10y,7-10y,1629271.25157415,5772.16017313,86.91616329,8.16815408,170395081282.98334,9404414629.558504,0.83982399,22626383
2025-11-09,range_5y_7y,5-7y,1079319.91298721,8347.97634799,86.91616329,5.41103966,112879180876.79347,9010137105.53581,0.8046146,51171211
2025-11-09,range_2y_3y,2-3y,1216921.13993143,24450.43294906,86.91616329,6.10088674,127270014955.00192,29754248736.190052,2.65708531,24919618
2025-11-09,range_3y_5y,3-5y,2476613.74391845,40207.28182959,86.91616329,12.41620304,259013224344.20438,99577906784.76334,8.89241048,19592111
2025-11-09,range_18m_2y,1.5-2y,1025031.47422912,55229.57344526,86.91616329,5.13887114,107201499566.2238,56612051089.63917,5.05551495,44066724
2025-11-09,range_12m_18m,1-1.5y,1327827.4755406,63710.54594048,86.91616329,6.65690222,138869000730.18442,84596613381.45552,7.55456542,81915092
2025-11-09,range_6m_12m,6-12m,2397287.60413796,94169.69475915,86.91616329,12.01851104,250717009688.29465,225751841931.5761,20.15987392,33569483
2025-11-09,range_1d_1w,1d-1w,669593.2357281,102813.10729369,86.91616329,3.35692459,70028482806.77026,68842961188.04417,6.14774792,2210416
2025-11-09,range_0d_1d,<1d,87130.77470997,103971.85040224,86.91616329,0.43681959,9112451609.644669,9059147873.576393,0.80899131,655586
2025-11-09,range_1w_1m,1w-1m,1156679.57026984,111247.67514012,86.91616329,5.79887293,120969733679.44173,128677913074.59473,11.49107126,8306287
2025-11-09,range_3m_6m,3-6m,1805393.52841185,111498.44230907,86.91616329,9.05112178,188814586106.69452,201298566172.79456,17.976171,18248981
2025-11-09,range_1m_3m,1-3m,1710479.24422794,115113.15746819,86.91616329,8.57528052,178888106919.8754,196898666586.88678,17.5832554,18166626
2025-11-08,range_10y_inf,>10y,3364664.85820641,96.05402157,85.61883466,16.86871237,344715752213.3481,323189590.8546018,0.02886781,12877983
2025-11-08,range_7y_10y,7-10y,1629480.68305014,5770.56390977,85.61883466,8.1693845,166943123028.95352,9403022421.277866,0.83989291,22578344
2025-11-08,range_5y_7y,5-7y,1078668.40496762,8339.46142063,85.61883466,5.40789286,110511449513.399,8995513548.882082,0.80349357,51204001
2025-11-08,range_2y_3y,2-3y,1221573.98457893,24348.92440532,85.61883466,6.1243485,125152374077.11826,29744012606.021095,2.65678248,24825452
2025-11-08,range_3y_5y,3-5y,2469355.33634802,40278.64464532,85.61883466,12.38008737,252989738391.06598,99462286095.77626,8.88412946,19571583
2025-11-08,range_18m_2y,1.5-2y,1027185.00121516,55131.16369471,85.61883466,5.14978135,105236885478.36664,56629904446.7397,5.05827306,43796100
